,score
5_cpu5_.usr,0.06964430279894729
2_cpu22_.iowait,0.0695955887877353
0_cpu16_.usr,0.06941928451454459
0_kbswpcad,0.06909205668371145
2_cpu5_.usr,0.06895605569520566
1_cpu20_.sys,0.06890363499605409
0_cpu4_.soft,0.0686537691506556
5_cpu8_.sys,0.06861234818350888
3_cpu17_.sys,0.06845194825387997
5_cpu4_.iowait,0.06840026027194437
0_cpu8_.iowait,0.06803994469213273
4_cpu22_.sys,0.06779349738020252
1_dev252.0_tps,0.06778744290087074
0_cpu22_.iowait,0.06774043768478857
1_cpu12_.usr,0.06739305912881167
4_cpu17_.sys,0.06708161281380237
1_dev8.5_tps,0.0669984518966168
1_dev8.0_tps,0.06684990899710289
1_tps,0.06676064082014585
5_cpu11_.usr,0.0664800904897238
4_cpu0_.sys,0.06645134272589323
1_i116_intr.s,0.06643342027837185
4_cpu12_.iowait,0.0662640766616814
1_cpu10_.usr,0.06578726884881594
2_cpu11_.sys,0.06573930351214229
2_cpu10_.soft,0.06543681751835392
1_cpu8_.sys,0.06537929383029088
2_kbswpcad,0.06514969163063467
2_X..swpcad,0.06513103269373084
2_dev252.0_await,0.06500413518733156
5_file.nr,0.06473598402790548
5_cpu15_.sys,0.06472751671242115
2_cpu19_.sys,0.06450243399032676
1_cpu5_.usr,0.06446878523543019
5_cpu0_.sys,0.06402287358836889
1_cpu4_.soft,0.06386213838600092
1_cpu14_.iowait,0.06322075838536079
4_cpu6_.sys,0.06309682534887667
2_cpu12_.soft,0.06305120088513985
0_cpu8_.sys,0.06297036248665272
3_cpu20_.idle,0.06266348004804673
1_rtps,0.06266315703058106
0_cpu16_.soft,0.06254138274969627
0_X..swpcad,0.06244280506273291
2_cpu0_.sys,0.06230631948449364
0_dev8.5_svctm,0.062198703612341893
0_dev8.0_svctm,0.06208314324092651
0_campg.s,0.06181394756712718
4_cpu10_.sys,0.06179801279197969
1_cpu18_.iowait,0.06160675507648648
4_cpu16_.iowait,0.061364928713579125
4_inode.nr,0.06102158260574727
