,score
5_i116_intr.s,0.1022603084656863
1_ldavg.5,0.10162665307222554
1_cpu13_.usr,0.10134594778475048
5_cpu16_.usr,0.10039132897449907
5_cswch.s,0.10018919877804129
5_cpu14_.soft,0.10007175876397006
1_cpu10_.iowait,0.09924789200705009
4_dev8.5_tps,0.09886808532018442
4_dev252.0_tps,0.09883092669011073
4_dev8.0_tps,0.09875651550176467
4_tps,0.09874217585937808
1_cpu6_.sys,0.09867092034227035
4_i116_intr.s,0.09852225581618938
1_cpu8_.sys,0.09841846644411496
0_cpu15_.sys,0.09799669640751785
5_dev252.0_tps,0.09772300482283071
2_cpu2_.sys,0.09691910071145447
3_dev252.0_avgqu.sz,0.09629395315684273
4_rtps,0.0962766924942302
3_dev8.5_avgqu.sz,0.09622411351280491
5_fault.s,0.09611785239236599
3_dev8.0_avgqu.sz,0.0960421119115894
4_cpu0_.sys,0.09563084671528901
2_cpu8_.iowait,0.09456936142605048
1_cpu16_.iowait,0.09453311184249223
5_cpu20_.iowait,0.09413046402992882
2_cpu12_.sys,0.09405133592404961
1_cpu3_.usr,0.09382351726006473
5_cpu0_.sys,0.09381756380401662
5_cpu18_.sys,0.09344178395886794
5_cpu4_.sys,0.09324724193336073
2_cpu20_.sys,0.09311897168295366
0_cpu1_.sys,0.09299809294175888
5_cpu8_.sys,0.09272710181253652
0_cpu23_.sys,0.09218820069545229
4_cpu18_.sys,0.09166285016072175
5_pgpgin.s,0.09137905527344178
5_dev252.0_rd_sec.s,0.09133120453053595
5_cpu22_.sys,0.09126881013585178
5_dev8.5_rd_sec.s,0.09122256601684252
5_dev8.0_rd_sec.s,0.09122256601684252
5_bread.s,0.09068310798325938
4_cpu22_.sys,0.08968721960419714
0_cpu5_.iowait,0.08926011791362828
2_cpu4_.iowait,0.08903180862469286
1_cpu16_.sys,0.08898026360567092
1_cpu0_.sys,0.08849992110511981
4_dev252.0_wr_sec.s,0.08790414836776679
4_cpu2_.sys,0.08767974065709197
0_cpu3_.sys,0.08742378205085348
2_cpu16_.sys,0.087317816793179
5_cpu12_.sys,0.08699693983659208
1_cpu10_.sys,0.08670696212356274
0_cpu22_.sys,0.0854964304975048
2_blocked,0.08519088365903649
0_dev252.0_rd_sec.s,0.08444779707360994
